fecha,concepto,tipo,importe,saldo_acumulado
2025-06-18,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,2468.4,1394897.98
2025-06-20,Pago: Suministros,gasto,-1101.1,1393796.88
2025-06-20,Cobro: Retainer May 2025 - EnerRenovables Solar SA,ingreso,12450.9,1406247.78
2025-06-21,Cobro: Retainer May 2025 - Eventos Corporativos Espana,ingreso,8252.2,1414499.98
2025-06-23,Pago: Nominas,gasto,-174260.0,1240239.98
2025-06-23,Cobro: Retainer May 2025 - Conservas Artesanas SL,ingreso,6993.8,1247233.78
2025-06-23,Cobro: Retainer May 2025 - ElecTech Sistemas SL,ingreso,10418.1,1257651.88
2025-06-23,Cobro: Retainer May 2025 - Bodegas Solariego SA,ingreso,12075.8,1269727.68
2025-06-23,Cobro: Plan Integral de Internacionalizacion - Bioagro Export SL - ,ingreso,7030.1,1276757.78
2025-06-24,Pago: Logistica y envios,gasto,-810.7,1275947.08
2025-06-24,Cobro: Retainer May 2025 - DataSmart Systems SA,ingreso,12959.1,1288906.18
2025-06-24,Cobro: Retainer May 2025 - CyberSecure Consulting,ingreso,13975.5,1302881.68
2025-06-24,Cobro: Retainer May 2025 - Viajes y Negocios Globales,ingreso,10793.2,1313674.88
2025-06-25,Cobro: Retainer May 2025 - InduSteel Components SA,ingreso,15875.2,1329550.08
2025-06-25,Cobro: Retainer May 2025 - AutoParts Iberica SA,ingreso,13334.2,1342884.28
2025-06-26,Cobro: Retainer May 2025 - Nexus Software Group,ingreso,12075.8,1354960.08
2025-06-26,Cobro: Retainer May 2025 - HotelSun International SA,ingreso,15246.0,1370206.08
2025-06-27,Pago: Software y SaaS,gasto,-7852.9,1362353.18
2025-06-27,Cobro: Retainer May 2025 - Aceites y Olivares SL,ingreso,12705.0,1375058.18
2025-06-27,Cobro: Retainer May 2025 - Juguetes del Mediterraneo,ingreso,9534.8,1384592.98
2025-06-27,Cobro: Retainer May 2025 - Iluminacion Decorativa SL,ingreso,10793.2,1395386.18
2025-06-28,Cobro: Retainer May 2025 - Bodegas Montealto SA,ingreso,10164.0,1405550.18
2025-06-28,Cobro: Retainer May 2025 - Destinos Globales SL,ingreso,12705.0,1418255.18
2025-06-28,Cobro: Retainer May 2025 - Calzado Artesano Export SL,ingreso,7623.0,1425878.18
2025-06-28,Cobro: Retainer May 2025 - Textil Hogar Internacional,ingreso,8893.5,1434771.68
2025-07-01,Pago: Alquiler oficina,gasto,-6776.0,1427995.68
2025-07-02,Cobro: Retainer June 2025 - CloudNet Espana SL,ingreso,9438.0,1437433.68
2025-07-02,Cobro: Retainer June 2025 - Cervezas Artesanas Gredos,ingreso,6292.0,1443725.68
2025-07-02,Cobro: Retainer June 2025 - Turismo Rural Experience SL,ingreso,8470.0,1452195.68
2025-07-03,Cobro: Retainer June 2025 - Nexus Software Group,ingreso,11495.0,1463690.68
2025-07-05,Cobro: Retainer June 2025 - EnerRenovables Solar SA,ingreso,11858.0,1475548.68
2025-07-06,Pago: Servicios profesionales,gasto,-3315.4,1472233.28
2025-07-06,Cobro: Retainer June 2025 - Bodegas Montealto SA,ingreso,9680.0,1481913.28
2025-07-07,Cobro: Retainer June 2025 - Juguetes del Mediterraneo,ingreso,9075.0,1490988.28
2025-07-08,Cobro: Retainer June 2025 - Hogar Diseno SL,ingreso,8712.0,1499700.28
2025-07-08,Cobro: Retainer June 2025 - Cosmeticos Natural SL,ingreso,6050.0,1505750.28
2025-07-09,Cobro: Retainer June 2025 - ModaExport Iberica SL,ingreso,10890.0,1516640.28
2025-07-10,Cobro: Retainer June 2025 - Gourmet Seleccion Espana,ingreso,8712.0,1525352.28
2025-07-11,Cobro: Retainer June 2025 - InduSteel Components SA,ingreso,15125.0,1540477.28
2025-07-11,Cobro: Retainer June 2025 - Bodegas Solariego SA,ingreso,11495.0,1551972.28
2025-07-12,Pago: Nominas,gasto,-183500.0,1368472.28
2025-07-13,Pago: Software y SaaS,gasto,-6848.6,1361623.68
2025-07-13,Cobro: Retainer June 2025 - Destinos Globales SL,ingreso,12100.0,1373723.68
2025-07-14,Cobro: Retainer June 2025 - Embotellados del Norte SL,ingreso,9075.0,1382798.68
2025-07-14,Cobro: Retainer June 2025 - ElecTech Sistemas SL,ingreso,9922.0,1392720.68
2025-07-14,Cobro: Retainer June 2025 - Viajes y Negocios Globales,ingreso,10285.0,1403005.68
2025-07-15,Pago: Material de oficina,gasto,-496.1,1402509.58
2025-07-16,Pago: Seguros,gasto,-2129.6,1400379.98
2025-07-16,Cobro: Retainer June 2025 - Textil Hogar Internacional,ingreso,8470.0,1408849.98
2025-07-17,Pago: Logistica y envios,gasto,-810.7,1408039.28
2025-07-17,Cobro: Retainer June 2025 - AppDigital Labs,ingreso,7260.0,1415299.28
2025-07-17,Cobro: Retainer June 2025 - Aceites y Olivares SL,ingreso,12100.0,1427399.28
2025-07-17,Cobro: Retainer June 2025 - Eventos Corporativos Espana,ingreso,7865.0,1435264.28
2025-07-18,Cobro: Retainer June 2025 - BioTech Health SL,ingreso,9680.0,1444944.28
2025-07-19,Cobro: Retainer June 2025 - Vinedos del Valle SL,ingreso,7260.0,1452204.28
2025-07-19,Cobro: Plan Integral de Internacionalizacion - Finca Ecologica SL -,ingreso,17290.9,1469495.18
2025-07-21,Cobro: Retainer June 2025 - CyberSecure Consulting,ingreso,13310.0,1482805.18
2025-07-22,Cobro: Retainer June 2025 - DataSmart Systems SA,ingreso,12342.0,1495147.18
2025-07-23,Cobro: Retainer June 2025 - Mecanica Precision SL,ingreso,10648.0,1505795.18
2025-07-23,Cobro: Retainer June 2025 - AutoParts Iberica SA,ingreso,12705.0,1518500.18
2025-07-24,Pago: Material de oficina,gasto,-665.5,1517834.68
2025-07-24,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,7877.1,1525711.78
2025-07-25,Cobro: Retainer June 2025 - HotelSun International SA,ingreso,14520.0,1540231.78
2025-07-25,Cobro: Retainer June 2025 - Calzado Artesano Export SL,ingreso,7260.0,1547491.78
2025-07-26,Cobro: Retainer June 2025 - Construcciones Metalicas ML,ingreso,8470.0,1555961.78
2025-07-26,Cobro: Retainer June 2025 - Soluciones Logisticas ML,ingreso,9075.0,1565036.78
2025-07-27,Pago: Suministros,gasto,-968.0,1564068.78
2025-07-27,Cobro: Retainer June 2025 - Olivares del Mediterraneo,ingreso,7865.0,1571933.78
2025-07-27,Cobro: Retainer June 2025 - Iluminacion Decorativa SL,ingreso,10285.0,1582218.78
2025-07-28,Cobro: Retainer June 2025 - Conservas Artesanas SL,ingreso,6655.0,1588873.78
2025-08-01,Cobro: Retainer July 2025 - Eventos Corporativos Espana,ingreso,7078.5,1595952.28
2025-08-02,Cobro: Retainer July 2025 - HotelSun International SA,ingreso,13068.0,1609020.28
2025-08-03,Cobro: Retainer July 2025 - Nexus Software Group,ingreso,10345.5,1619365.78
2025-08-03,Cobro: Retainer July 2025 - Construcciones Metalicas ML,ingreso,7623.0,1626988.78
2025-08-03,Cobro: Plan Integral de Internacionalizacion - Finca Ecologica SL -,ingreso,17290.9,1644279.68
2025-08-04,Pago: Software y SaaS,gasto,-6679.2,1637600.48
2025-08-04,Pago: IVA Trimestral,gasto,-48420.0,1589180.48
2025-08-05,Cobro: Retainer July 2025 - AppDigital Labs,ingreso,6534.0,1595714.48
2025-08-05,Cobro: Retainer July 2025 - Olivares del Mediterraneo,ingreso,7078.5,1602792.98
2025-08-05,Cobro: Retainer July 2025 - Calzado Artesano Export SL,ingreso,6534.0,1609326.98
2025-08-06,Cobro: Retainer July 2025 - Hogar Diseno SL,ingreso,7840.8,1617167.78
2025-08-08,Cobro: Retainer July 2025 - CyberSecure Consulting,ingreso,11979.0,1629146.78
2025-08-10,Pago: Suministros,gasto,-1512.5,1627634.28
2025-08-10,Cobro: Retainer July 2025 - AutoParts Iberica SA,ingreso,11434.5,1639068.78
2025-08-11,Cobro: Retainer July 2025 - Viajes y Negocios Globales,ingreso,9256.5,1648325.28
2025-08-12,Pago: Software y SaaS,gasto,-6848.6,1641476.68
2025-08-12,Cobro: Retainer July 2025 - Vinedos del Valle SL,ingreso,6534.0,1648010.68
2025-08-12,Cobro: Retainer July 2025 - ModaExport Iberica SL,ingreso,9801.0,1657811.68
2025-08-13,Cobro: Retainer July 2025 - Soluciones Logisticas ML,ingreso,8167.5,1665979.18
2025-08-16,Cobro: Retainer July 2025 - Bodegas Montealto SA,ingreso,8712.0,1674691.18
2025-08-16,Cobro: Retainer July 2025 - Turismo Rural Experience SL,ingreso,7623.0,1682314.18
2025-08-17,Cobro: Retainer July 2025 - Aceites y Olivares SL,ingreso,10890.0,1693204.18
2025-08-17,Cobro: Retainer July 2025 - Destinos Globales SL,ingreso,10890.0,1704094.18
2025-08-18,Pago: Alquiler oficina,gasto,-6776.0,1697318.18
2025-08-18,Pago: Suministros,gasto,-968.0,1696350.18
2025-08-18,Pago: Alquiler oficina,gasto,-6969.6,1689380.58
2025-08-19,Pago: Material de oficina,gasto,-665.5,1688715.08
2025-08-19,Cobro: Retainer July 2025 - Embotellados del Norte SL,ingreso,8167.5,1696882.58
2025-08-19,Cobro: Retainer July 2025 - InduSteel Components SA,ingreso,13612.5,1710495.08
2025-08-19,Cobro: Retainer July 2025 - Cosmeticos Natural SL,ingreso,5445.0,1715940.08
2025-08-20,Pago: Seguros,gasto,-2020.7,1713919.38
2025-08-20,Cobro: Retainer July 2025 - DataSmart Systems SA,ingreso,11107.8,1725027.18
2025-08-21,Cobro: Retainer July 2025 - CloudNet Espana SL,ingreso,8494.2,1733521.38
2025-08-21,Cobro: Retainer July 2025 - Cervezas Artesanas Gredos,ingreso,5662.8,1739184.18
2025-08-21,Cobro: Retainer July 2025 - Textil Hogar Internacional,ingreso,7623.0,1746807.18
2025-08-22,Cobro: Retainer July 2025 - ElecTech Sistemas SL,ingreso,8929.8,1755736.98
2025-08-22,Cobro: Retainer July 2025 - Bodegas Solariego SA,ingreso,10345.5,1766082.48
2025-08-22,Cobro: Retainer July 2025 - Iluminacion Decorativa SL,ingreso,9256.5,1775338.98
2025-08-23,Cobro: Retainer July 2025 - BioTech Health SL,ingreso,8712.0,1784050.98
2025-08-24,Pago: Alquiler stands ferias,gasto,-6195.2,1777855.78
2025-08-24,Pago: Nominas,gasto,-177640.0,1600215.78
2025-08-24,Cobro: Retainer July 2025 - Conservas Artesanas SL,ingreso,5989.5,1606205.28
2025-08-25,Cobro: Retainer July 2025 - EnerRenovables Solar SA,ingreso,10672.2,1616877.48
2025-08-26,Cobro: Retainer July 2025 - Mecanica Precision SL,ingreso,9583.2,1626460.68
2025-08-28,Pago: Servicios profesionales,gasto,-3182.3,1623278.38
2025-08-28,Cobro: Retainer July 2025 - Gourmet Seleccion Espana,ingreso,7840.8,1631119.18
2025-08-28,Cobro: Retainer July 2025 - Juguetes del Mediterraneo,ingreso,8167.5,1639286.68
2025-09-01,Cobro: Retainer August 2025 - Bodegas Solariego SA,ingreso,6897.0,1646183.68
2025-09-02,Cobro: Retainer August 2025 - Cervezas Artesanas Gredos,ingreso,3775.2,1649958.88
2025-09-02,Cobro: Retainer August 2025 - Viajes y Negocios Globales,ingreso,6171.0,1656129.88
2025-09-02,Cobro: Retainer August 2025 - Textil Hogar Internacional,ingreso,5082.0,1661211.88
2025-09-03,Cobro: Retainer August 2025 - Conservas Artesanas SL,ingreso,3993.0,1665204.88
2025-09-03,Cobro: Retainer August 2025 - Eventos Corporativos Espana,ingreso,4719.0,1669923.88
2025-09-03,Cobro: Campana de Marketing Internacional - Bodegas del Duero SA - ,ingreso,11119.9,1681043.78
2025-09-04,Pago: Suministros,gasto,-1633.5,1679410.28
2025-09-04,Cobro: Retainer August 2025 - CloudNet Espana SL,ingreso,5662.8,1685073.08
2025-09-05,Cobro: Retainer August 2025 - Destinos Globales SL,ingreso,7260.0,1692333.08
2025-09-06,Pago: Servicios profesionales,gasto,-5275.6,1687057.48
2025-09-06,Pago: Nominas,gasto,-191950.0,1495107.48
2025-09-06,Cobro: Retainer August 2025 - ElecTech Sistemas SL,ingreso,5953.2,1501060.68
2025-09-07,Cobro: Retainer August 2025 - Gourmet Seleccion Espana,ingreso,5227.2,1506287.88
2025-09-08,Cobro: Retainer August 2025 - CyberSecure Consulting,ingreso,7986.0,1514273.88
2025-09-08,Cobro: Retainer August 2025 - Calzado Artesano Export SL,ingreso,4356.0,1518629.88
2025-09-09,Cobro: Retainer August 2025 - Iluminacion Decorativa SL,ingreso,6171.0,1524800.88
2025-09-10,Cobro: Retainer August 2025 - Hogar Diseno SL,ingreso,5227.2,1530028.08
2025-09-10,Cobro: Retainer August 2025 - Cosmeticos Natural SL,ingreso,3630.0,1533658.08
2025-09-11,Cobro: Retainer August 2025 - Mecanica Precision SL,ingreso,6388.8,1540046.88
2025-09-13,Pago: Material de oficina,gasto,-810.7,1539236.18
2025-09-13,Cobro: Retainer August 2025 - Nexus Software Group,ingreso,6897.0,1546133.18
2025-09-13,Cobro: Retainer August 2025 - AutoParts Iberica SA,ingreso,7623.0,1553756.18
2025-09-14,Cobro: Retainer August 2025 - DataSmart Systems SA,ingreso,7405.2,1561161.38
2025-09-14,Cobro: Retainer August 2025 - Aceites y Olivares SL,ingreso,7260.0,1568421.38
2025-09-16,Pago: Alquiler oficina,gasto,-7707.7,1560713.68
2025-09-18,Cobro: Retainer August 2025 - InduSteel Components SA,ingreso,9075.0,1569788.68
2025-09-18,Cobro: Retainer August 2025 - Bodegas Montealto SA,ingreso,5808.0,1575596.68
2025-09-19,Cobro: Retainer August 2025 - Embotellados del Norte SL,ingreso,5445.0,1581041.68
2025-09-19,Cobro: Retainer August 2025 - Turismo Rural Experience SL,ingreso,5082.0,1586123.68
2025-09-20,Cobro: Retainer August 2025 - Vinedos del Valle SL,ingreso,4356.0,1590479.68
2025-09-20,Cobro: Retainer August 2025 - ModaExport Iberica SL,ingreso,6534.0,1597013.68
2025-09-21,Cobro: Retainer August 2025 - Juguetes del Mediterraneo,ingreso,5445.0,1602458.68
2025-09-23,Pago: Seguros,gasto,-1730.3,1600728.38
2025-09-23,Cobro: Retainer August 2025 - Olivares del Mediterraneo,ingreso,4719.0,1605447.38
2025-09-23,Cobro: Retainer August 2025 - Construcciones Metalicas ML,ingreso,5082.0,1610529.38
2025-09-23,Cobro: Retainer August 2025 - Soluciones Logisticas ML,ingreso,5445.0,1615974.38
2025-09-24,Cobro: Retainer August 2025 - AppDigital Labs,ingreso,4356.0,1620330.38
2025-09-26,Cobro: Retainer August 2025 - HotelSun International SA,ingreso,8712.0,1629042.38
2025-09-27,Cobro: Retainer August 2025 - BioTech Health SL,ingreso,5808.0,1634850.38
2025-09-28,Cobro: Retainer August 2025 - EnerRenovables Solar SA,ingreso,7114.8,1641965.18
2025-09-28,Cobro: Plan Integral de Internacionalizacion - Bioagro Export SL - ,ingreso,31314.8,1673279.98
2025-10-02,Cobro: Retainer September 2025 - Nexus Software Group,ingreso,12644.5,1685924.48
2025-10-02,Cobro: Retainer September 2025 - CyberSecure Consulting,ingreso,14641.0,1700565.48
2025-10-03,Pago: Seguros,gasto,-1573.0,1698992.48
2025-10-03,Cobro: Retainer September 2025 - Mecanica Precision SL,ingreso,11712.8,1710705.28
2025-10-03,Cobro: Retainer September 2025 - Juguetes del Mediterraneo,ingreso,9982.5,1720687.78
2025-10-04,Cobro: Retainer September 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,1727608.98
2025-10-05,Pago: IVA Trimestral,gasto,-38740.0,1688868.98
2025-10-05,Cobro: Plan Integral de Internacionalizacion - Complementos de Moda,ingreso,6437.2,1695306.18
2025-10-06,Cobro: Retainer September 2025 - AutoParts Iberica SA,ingreso,13975.5,1709281.68
2025-10-06,Cobro: Retainer September 2025 - Construcciones Metalicas ML,ingreso,9317.0,1718598.68
2025-10-07,Cobro: Plan Integral de Internacionalizacion - Finca Ecologica SL -,ingreso,6921.2,1725519.88
2025-10-08,Cobro: Retainer September 2025 - Viajes y Negocios Globales,ingreso,11313.5,1736833.38
2025-10-09,Cobro: Retainer September 2025 - CloudNet Espana SL,ingreso,10381.8,1747215.18
2025-10-09,Cobro: Retainer September 2025 - Vinedos del Valle SL,ingreso,7986.0,1755201.18
2025-10-11,Cobro: Retainer September 2025 - Bodegas Solariego SA,ingreso,12644.5,1767845.68
2025-10-11,Cobro: Retainer September 2025 - Eventos Corporativos Espana,ingreso,8651.5,1776497.18
2025-10-11,Cobro: Retainer September 2025 - Hogar Diseno SL,ingreso,9583.2,1786080.38
2025-10-12,Pago: Suministros,gasto,-1125.3,1784955.08
2025-10-12,Pago: Alquiler oficina,gasto,-7768.2,1777186.88
2025-10-13,Cobro: Retainer September 2025 - Destinos Globales SL,ingreso,13310.0,1790496.88
2025-10-13,Cobro: Plan Integral de Internacionalizacion - Conservas del Atlant,ingreso,21707.4,1812204.28
2025-10-14,Cobro: Retainer September 2025 - Aceites y Olivares SL,ingreso,13310.0,1825514.28
2025-10-14,Cobro: Retainer September 2025 - Gourmet Seleccion Espana,ingreso,9583.2,1835097.48
2025-10-15,Cobro: Retainer September 2025 - AppDigital Labs,ingreso,7986.0,1843083.48
2025-10-15,Cobro: Retainer September 2025 - InduSteel Components SA,ingreso,16637.5,1859720.98
2025-10-15,Cobro: Retainer September 2025 - HotelSun International SA,ingreso,15972.0,1875692.98
2025-10-15,Cobro: Retainer September 2025 - Textil Hogar Internacional,ingreso,9317.0,1885009.98
2025-10-16,Cobro: Retainer September 2025 - Olivares del Mediterraneo,ingreso,8651.5,1893661.48
2025-10-16,Cobro: Retainer September 2025 - Cosmeticos Natural SL,ingreso,6655.0,1900316.48
2025-10-17,Cobro: Retainer September 2025 - Turismo Rural Experience SL,ingreso,9317.0,1909633.48
2025-10-19,Pago: Pago Fraccionado IS,gasto,-12400.0,1897233.48
2025-10-19,Cobro: Retainer September 2025 - Embotellados del Norte SL,ingreso,9982.5,1907215.98
2025-10-20,Cobro: Retainer September 2025 - Soluciones Logisticas ML,ingreso,9982.5,1917198.48
2025-10-21,Cobro: Retainer September 2025 - DataSmart Systems SA,ingreso,13576.2,1930774.68
2025-10-21,Cobro: Retainer September 2025 - EnerRenovables Solar SA,ingreso,13043.8,1943818.48
2025-10-22,Cobro: Retainer September 2025 - ElecTech Sistemas SL,ingreso,10914.2,1954732.68
2025-10-23,Cobro: Retainer September 2025 - Iluminacion Decorativa SL,ingreso,11313.5,1966046.18
2025-10-24,Cobro: Retainer September 2025 - BioTech Health SL,ingreso,10648.0,1976694.18
2025-10-24,Cobro: Retainer September 2025 - ModaExport Iberica SL,ingreso,11979.0,1988673.18
2025-10-25,Cobro: Retainer September 2025 - Calzado Artesano Export SL,ingreso,7986.0,1996659.18
2025-10-26,Pago: Nominas,gasto,-184380.0,1812279.18
2025-10-28,Pago: Alquiler oficina,gasto,-7635.1,1804644.08
2025-10-28,Cobro: Retainer September 2025 - Conservas Artesanas SL,ingreso,7320.5,1811964.58
2025-10-28,Cobro: Retainer September 2025 - Bodegas Montealto SA,ingreso,10648.0,1822612.58
2025-11-01,Pago: Servicios profesionales,gasto,-3375.9,1819236.68
2025-11-01,Cobro: Retainer October 2025 - AppDigital Labs,ingreso,7986.0,1827222.68
2025-11-05,Cobro: Retainer October 2025 - CloudNet Espana SL,ingreso,10381.8,1837604.48
2025-11-05,Cobro: Retainer October 2025 - Viajes y Negocios Globales,ingreso,11313.5,1848917.98
2025-11-05,Cobro: Retainer October 2025 - Calzado Artesano Export SL,ingreso,7986.0,1856903.98
2025-11-06,Cobro: Retainer October 2025 - BioTech Health SL,ingreso,10648.0,1867551.98
2025-11-06,Cobro: Retainer October 2025 - Bodegas Solariego SA,ingreso,12644.5,1880196.48
2025-11-07,Pago: Alquiler oficina,gasto,-7635.1,1872561.38
2025-11-07,Cobro: Retainer October 2025 - ElecTech Sistemas SL,ingreso,10914.2,1883475.58
2025-11-07,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,14544.2,1898019.78
2025-11-10,Cobro: Retainer October 2025 - Gourmet Seleccion Espana,ingreso,9583.2,1907602.98
2025-11-10,Cobro: Retainer October 2025 - Turismo Rural Experience SL,ingreso,9317.0,1916919.98
2025-11-11,Cobro: Retainer October 2025 - Conservas Artesanas SL,ingreso,7320.5,1924240.48
2025-11-12,Pago: Nominas,gasto,-175400.0,1748840.48
2025-11-13,Cobro: Retainer October 2025 - DataSmart Systems SA,ingreso,13576.2,1762416.68
2025-11-13,Cobro: Retainer October 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,1769337.88
2025-11-13,Cobro: Retainer October 2025 - Eventos Corporativos Espana,ingreso,8651.5,1777989.38
2025-11-14,Cobro: Retainer October 2025 - CyberSecure Consulting,ingreso,14641.0,1792630.38
2025-11-14,Cobro: Retainer October 2025 - Mecanica Precision SL,ingreso,11712.8,1804343.18
2025-11-14,Cobro: Retainer October 2025 - AutoParts Iberica SA,ingreso,13975.5,1818318.68
2025-11-15,Pago: Suministros,gasto,-1125.3,1817193.38
2025-11-15,Pago: Alquiler oficina,gasto,-7768.2,1809425.18
2025-11-17,Cobro: Retainer October 2025 - Aceites y Olivares SL,ingreso,13310.0,1822735.18
2025-11-17,Cobro: Retainer October 2025 - ModaExport Iberica SL,ingreso,11979.0,1834714.18
2025-11-19,Cobro: Retainer October 2025 - EnerRenovables Solar SA,ingreso,13043.8,1847757.98
2025-11-19,Cobro: Retainer October 2025 - HotelSun International SA,ingreso,15972.0,1863729.98
2025-11-20,Cobro: Retainer October 2025 - Nexus Software Group,ingreso,12644.5,1876374.48
2025-11-20,Cobro: Retainer October 2025 - Construcciones Metalicas ML,ingreso,9317.0,1885691.48
2025-11-20,Cobro: Plan Integral de Internacionalizacion - Complementos de Moda,ingreso,6437.2,1892128.68
2025-11-21,Pago: Software y SaaS,gasto,-7151.1,1884977.58
2025-11-21,Cobro: Retainer October 2025 - Iluminacion Decorativa SL,ingreso,11313.5,1896291.08
2025-11-22,Cobro: Retainer October 2025 - Olivares del Mediterraneo,ingreso,8651.5,1904942.58
2025-11-22,Cobro: Retainer October 2025 - InduSteel Components SA,ingreso,16637.5,1921580.08
2025-11-22,Cobro: Retainer October 2025 - Vinedos del Valle SL,ingreso,7986.0,1929566.08
2025-11-22,Cobro: Retainer October 2025 - Destinos Globales SL,ingreso,13310.0,1942876.08
2025-11-22,Cobro: Retainer October 2025 - Cosmeticos Natural SL,ingreso,6655.0,1949531.08
2025-11-22,Cobro: Retainer October 2025 - Textil Hogar Internacional,ingreso,9317.0,1958848.08
2025-11-23,Pago: Seguros,gasto,-2141.7,1956706.38
2025-11-23,Cobro: Retainer October 2025 - Embotellados del Norte SL,ingreso,9982.5,1966688.88
2025-11-23,Cobro: Retainer October 2025 - Juguetes del Mediterraneo,ingreso,9982.5,1976671.38
2025-11-26,Pago: Material de oficina,gasto,-520.3,1976151.08
2025-11-26,Cobro: Retainer October 2025 - Soluciones Logisticas ML,ingreso,9982.5,1986133.58
2025-11-27,Cobro: Retainer October 2025 - Bodegas Montealto SA,ingreso,10648.0,1996781.58
2025-12-01,Cobro: Retainer November 2025 - CyberSecure Consulting,ingreso,13310.0,2010091.58
2025-12-01,Cobro: Retainer November 2025 - BioTech Health SL,ingreso,9680.0,2019771.58
2025-12-02,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,14544.2,2034315.78
2025-12-03,Cobro: Retainer November 2025 - AutoParts Iberica SA,ingreso,12705.0,2047020.78
2025-12-04,Cobro: Retainer November 2025 - EnerRenovables Solar SA,ingreso,11858.0,2058878.78
2025-12-04,Cobro: Retainer November 2025 - Bodegas Solariego SA,ingreso,11495.0,2070373.78
2025-12-05,Cobro: Retainer November 2025 - Mecanica Precision SL,ingreso,10648.0,2081021.78
2025-12-06,Cobro: Retainer November 2025 - ElecTech Sistemas SL,ingreso,9922.0,2090943.78
2025-12-06,Cobro: Retainer November 2025 - Cervezas Artesanas Gredos,ingreso,6292.0,2097235.78
2025-12-06,Cobro: Plan Integral de Internacionalizacion - Conservas del Atlant,ingreso,8155.4,2105391.18
2025-12-07,Cobro: Retainer November 2025 - Juguetes del Mediterraneo,ingreso,9075.0,2114466.18
2025-12-08,Pago: Alquiler oficina,gasto,-7441.5,2107024.68
2025-12-08,Cobro: Retainer November 2025 - Aceites y Olivares SL,ingreso,12100.0,2119124.68
2025-12-08,Cobro: Retainer November 2025 - Iluminacion Decorativa SL,ingreso,10285.0,2129409.68
2025-12-10,Pago: Suministros,gasto,-1536.7,2127872.98
2025-12-10,Cobro: Retainer November 2025 - Turismo Rural Experience SL,ingreso,8470.0,2136342.98
2025-12-11,Pago: Nominas,gasto,-187290.0,1949052.98
2025-12-12,Pago: Asesoria legal local,gasto,-1524.6,1947528.38
2025-12-12,Cobro: Retainer November 2025 - Olivares del Mediterraneo,ingreso,7865.0,1955393.38
2025-12-13,Cobro: Retainer November 2025 - CloudNet Espana SL,ingreso,9438.0,1964831.38
2025-12-13,Cobro: Retainer November 2025 - Viajes y Negocios Globales,ingreso,10285.0,1975116.38
2025-12-15,Cobro: Retainer November 2025 - Soluciones Logisticas ML,ingreso,9075.0,1984191.38
2025-12-17,Pago: Software y SaaS,gasto,-5481.3,1978710.08
2025-12-17,Pago: Pago Fraccionado IS,gasto,-9950.0,1968760.08
2025-12-18,Cobro: Retainer November 2025 - DataSmart Systems SA,ingreso,12342.0,1981102.08
2025-12-18,Cobro: Retainer November 2025 - Construcciones Metalicas ML,ingreso,8470.0,1989572.08
2025-12-18,Cobro: Retainer November 2025 - Gourmet Seleccion Espana,ingreso,8712.0,1998284.08
2025-12-18,Cobro: Retainer November 2025 - Destinos Globales SL,ingreso,12100.0,2010384.08
2025-12-18,Cobro: Retainer November 2025 - Cosmeticos Natural SL,ingreso,6050.0,2016434.08
2025-12-20,Cobro: Retainer November 2025 - Eventos Corporativos Espana,ingreso,7865.0,2024299.08
2025-12-21,Cobro: Retainer November 2025 - Nexus Software Group,ingreso,11495.0,2035794.08
2025-12-21,Cobro: Retainer November 2025 - InduSteel Components SA,ingreso,15125.0,2050919.08
2025-12-22,Pago: Material de oficina,gasto,-568.7,2050350.38
2025-12-22,Cobro: Retainer November 2025 - ModaExport Iberica SL,ingreso,10890.0,2061240.38
2025-12-22,Cobro: Plan de Promocion Internacional - Espirituosos Premium SL - ,ingreso,3896.2,2065136.58
2025-12-23,Cobro: Retainer November 2025 - AppDigital Labs,ingreso,7260.0,2072396.58
2025-12-25,Cobro: Retainer November 2025 - Textil Hogar Internacional,ingreso,8470.0,2080866.58
2025-12-26,Cobro: Retainer November 2025 - Bodegas Montealto SA,ingreso,9680.0,2090546.58
2025-12-26,Cobro: Retainer November 2025 - HotelSun International SA,ingreso,14520.0,2105066.58
2025-12-27,Pago: Servicios profesionales,gasto,-5408.7,2099657.88
2025-12-27,Cobro: Retainer November 2025 - Calzado Artesano Export SL,ingreso,7260.0,2106917.88
2025-12-28,Cobro: Retainer November 2025 - Conservas Artesanas SL,ingreso,6655.0,2113572.88
2025-12-28,Cobro: Retainer November 2025 - Embotellados del Norte SL,ingreso,9075.0,2122647.88
2025-12-28,Cobro: Retainer November 2025 - Vinedos del Valle SL,ingreso,7260.0,2129907.88
2026-01-01,Cobro: Retainer December 2025 - HotelSun International SA,ingreso,10164.0,2140071.88
2026-01-02,Cobro: Retainer December 2025 - DataSmart Systems SA,ingreso,8639.4,2148711.28
2026-01-04,Cobro: Retainer December 2025 - Olivares del Mediterraneo,ingreso,5505.5,2154216.78
2026-01-04,Cobro: Retainer December 2025 - Bodegas Solariego SA,ingreso,8046.5,2162263.28
2026-01-04,Cobro: Retainer December 2025 - Juguetes del Mediterraneo,ingreso,6352.5,2168615.78
